date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:55	42267/42267	---M--	200	added ('OK')	image/jpeg	etag:%22598c3afb98ac8c39ff494d6224f37e8e%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/Photo-3-1-175x105.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/Photo-3-1-175x105.jpg	(from https://gh.usembassy.gov/)
15:03:55	111271/111271	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:03:55%20GMT	https://gh.usembassy.gov/u-s-citizen-services/social-security/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/u-s-citizen-services/social-security/index.html	(from https://gh.usembassy.gov/)
15:03:55	110925/110925	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:03:55%20GMT	https://gh.usembassy.gov/u-s-citizen-services/veterans-affairs/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/u-s-citizen-services/veterans-affairs/index.html	(from https://gh.usembassy.gov/)
15:03:55	19833/19833	---M--	200	added ('OK')	image/png	etag:%222ac958d7111afedaaf9c3918e4813d42%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2015/12/default-blog-seal-175x105.png	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2015/12/default-blog-seal-175x105.png	(from https://gh.usembassy.gov/)
15:03:56	115779/115779	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:03:56%20GMT	https://gh.usembassy.gov/our-relationship/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/our-relationship/index.html	(from https://gh.usembassy.gov/)
15:03:56	85195/85195	---M--	200	added ('OK')	image/jpeg	etag:%2251911762d61b8d8c866583fdc35380e0%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/Counsular-Carousel-1140x440.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/Counsular-Carousel-1140x440.jpg	(from https://gh.usembassy.gov/)
15:03:57	117668/117668	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:03:56%20GMT	https://gh.usembassy.gov/u-s-citizen-services/voting/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/u-s-citizen-services/voting/index.html	(from https://gh.usembassy.gov/)
15:03:57	113224/113224	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:03:56%20GMT	https://gh.usembassy.gov/our-relationship/u-s-ambassador-to-ghana-virginia-e-palmer/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/our-relationship/u-s-ambassador-to-ghana-virginia-e-palmer/index.html	(from https://gh.usembassy.gov/)
15:03:57	164405/164405	---M--	200	added ('OK')	image/jpeg	etag:%22688f0cc9ebd54c7fac6dceb44fd36643%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2024-MWF-PDO-29-1-1140x440.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2024-MWF-PDO-29-1-1140x440.jpg	(from https://gh.usembassy.gov/)
15:03:57	111858/111858	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:03:57%20GMT	https://gh.usembassy.gov/our-relationship/dcm-2/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/our-relationship/dcm-2/index.html	(from https://gh.usembassy.gov/)
15:03:58	111321/111321	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:03:58%20GMT	https://gh.usembassy.gov/our-relationship/the-president-of-the-united-states/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/our-relationship/the-president-of-the-united-states/index.html	(from https://gh.usembassy.gov/)
15:03:58	139918/139918	---M--	200	added ('OK')	image/jpeg	etag:%228233af4f22e35dc200874071edf47ce4%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/Nuclear-Conference-10-1140x440.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/Nuclear-Conference-10-1140x440.jpg	(from https://gh.usembassy.gov/)
15:03:58	74508/74508	---M--	200	added ('OK')	image/jpeg	etag:%225f5f94efbef9378971783b911d9f997b%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/flintlock-2-1140x440.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/flintlock-2-1140x440.jpg	(from https://gh.usembassy.gov/)
15:03:58	139566/139566	---M--	200	added ('OK')	image/jpeg	etag:%2277e9e5afe5cd306df788c114e8bede1d%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/8374226-1-scaled-e1714575939437-1140x440.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/8374226-1-scaled-e1714575939437-1140x440.jpg	(from https://gh.usembassy.gov/)
15:03:59	58235/58235	---M--	200	added ('OK')	image/jpeg	etag:%224f9cffcd0968ebb59e4854fe4ddaf1df%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/UERPC-Renovation-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/UERPC-Renovation-750x450.jpg	(from https://gh.usembassy.gov/)
15:03:59	110738/110738	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:03:59%20GMT	https://gh.usembassy.gov/our-relationship/the-secretary-of-state/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/our-relationship/the-secretary-of-state/index.html	(from https://gh.usembassy.gov/)
15:03:59	110790/110790	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:03:59%20GMT	https://gh.usembassy.gov/our-relationship/vice-president/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/our-relationship/vice-president/index.html	(from https://gh.usembassy.gov/)
15:03:59	63463/63463	---M--	200	added ('OK')	image/jpeg	etag:%22785d0cb68dbc1d552718db31d6076ebb%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/National-Quality-Forum-participants-with-the-revised-strategy-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/National-Quality-Forum-participants-with-the-revised-strategy-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:00	91427/91427	---M--	200	added ('OK')	image/jpeg	etag:%221f6b2bf3ecfc66b9dba17dcad1837fe2%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/USAID-Care-Continuum-Photo-2-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/USAID-Care-Continuum-Photo-2-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:00	115895/115895	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:00%20GMT	https://gh.usembassy.gov/our-relationship/policy-history/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/our-relationship/policy-history/index.html	(from https://gh.usembassy.gov/)
15:04:00	111575/111575	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:00%20GMT	https://gh.usembassy.gov/our-relationship/official-reports/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/our-relationship/official-reports/index.html	(from https://gh.usembassy.gov/)
15:04:00	55244/55244	---M--	200	added ('OK')	image/jpeg	etag:%222abc875d10b947d98e4a4132492257c0%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/usaid-fisheries-1-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/usaid-fisheries-1-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:01	119764/119764	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:01%20GMT	https://gh.usembassy.gov/our-relationship/pepfar/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/our-relationship/pepfar/index.html	(from https://gh.usembassy.gov/)
15:04:02	124112/124112	---M--	200	added ('OK')	image/jpeg	etag:%22e984306e8c89d23a5e167452b545bd4f%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/Photo-3-1-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/Photo-3-1-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:02	115395/115395	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:01%20GMT	https://gh.usembassy.gov/business/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/business/index.html	(from https://gh.usembassy.gov/)
15:04:02	117425/117425	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:01%20GMT	https://gh.usembassy.gov/business/getting-started-ghana/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/business/getting-started-ghana/index.html	(from https://gh.usembassy.gov/)
15:04:03	113238/113238	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:02%20GMT	https://gh.usembassy.gov/business/commercial-opportunities-ghana/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/business/commercial-opportunities-ghana/index.html	(from https://gh.usembassy.gov/)
15:04:03	97633/97633	---M--	200	added ('OK')	image/jpeg	etag:%223c13aba110d6c6af1903eddbad43b024%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/Amb_July4-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/Amb_July4-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:03	82317/82317	---M--	200	added ('OK')	image/jpeg	etag:%22b743f363589f68c9bcb3a71b43a0655f%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/Amb-Palmer-Scientific-Conference-for-Malaria-Elimination-7-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/Amb-Palmer-Scientific-Conference-for-Malaria-Elimination-7-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:05	115146/115146	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:04%20GMT	https://gh.usembassy.gov/business/getting-started-usa/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/business/getting-started-usa/index.html	(from https://gh.usembassy.gov/)
15:04:05	111679/111679	---M--	200	added ('OK')	image/jpeg	etag:%22c7336975d4d8085e940bd60008a17b69%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/DCM-Rolf-Olson-Trip-to-Tamale-28-1-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/DCM-Rolf-Olson-Trip-to-Tamale-28-1-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:05	111986/111986	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:04%20GMT	https://gh.usembassy.gov/business/economic-data-reports-ghana/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/business/economic-data-reports-ghana/index.html	(from https://gh.usembassy.gov/)
15:04:05	114377/114377	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:04%20GMT	https://gh.usembassy.gov/business/overseas-security-advisory-council/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/business/overseas-security-advisory-council/index.html	(from https://gh.usembassy.gov/)
15:04:06	120741/120741	---M--	200	added ('OK')	image/jpeg	etag:%22a3ff365678fa0d9aa64d11b8397954d1%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/2024-MWF-PDO-29-1-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/2024-MWF-PDO-29-1-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:07	111377/111377	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:06%20GMT	https://gh.usembassy.gov/education-culture/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/education-culture/index.html	(from https://gh.usembassy.gov/)
15:04:07	112259/112259	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:06%20GMT	https://gh.usembassy.gov/business/economic-data-reports-usa/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/business/economic-data-reports-usa/index.html	(from https://gh.usembassy.gov/)
15:04:08	106243/106243	---M--	200	added ('OK')	image/jpeg	etag:%22b5eaa9330bf53512fcb8b6c797f1cdc5%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/Sea-and-fishermen-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/Sea-and-fishermen-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:08	117657/117657	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:07%20GMT	https://gh.usembassy.gov/education-culture/study-usa/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/education-culture/study-usa/index.html	(from https://gh.usembassy.gov/)
15:04:09	113007/113007	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:07%20GMT	https://gh.usembassy.gov/education-culture/american-corners/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/education-culture/american-corners/index.html	(from https://gh.usembassy.gov/)
15:04:09	116605/116605	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:08%20GMT	https://gh.usembassy.gov/education-culture/the-american-center-information/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/education-culture/the-american-center-information/index.html	(from https://gh.usembassy.gov/)
15:04:10	78230/78230	---M--	200	added ('OK')	image/jpeg	etag:%2200149a89a4da6e3b4a85a630eacacd84%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/IRS-Spraying-1-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/IRS-Spraying-1-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:10	112231/112231	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:09%20GMT	https://gh.usembassy.gov/education-culture/public-affairs-small-grants/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/education-culture/public-affairs-small-grants/index.html	(from https://gh.usembassy.gov/)
15:04:10	123506/123506	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:10%20GMT	https://gh.usembassy.gov/education-culture/educationusa-center/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/education-culture/educationusa-center/index.html	(from https://gh.usembassy.gov/)
15:04:10	116902/116902	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:10%20GMT	https://gh.usembassy.gov/education-culture/exchange-programs/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/education-culture/exchange-programs/index.html	(from https://gh.usembassy.gov/)
15:04:11	121721/121721	---M--	200	added ('OK')	image/jpeg	etag:%22f7605b7b497f1b2a5ac931be5dd888b9%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/Grace-Fonio-Packaging-1-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/Grace-Fonio-Packaging-1-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:12	121048/121048	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:11%20GMT	https://gh.usembassy.gov/education-culture/ambassadors-special-self-help-program/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/education-culture/ambassadors-special-self-help-program/index.html	(from https://gh.usembassy.gov/)
15:04:12	111195/111195	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:11%20GMT	https://gh.usembassy.gov/embassy/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/embassy/index.html	(from https://gh.usembassy.gov/)
15:04:12	114815/114815	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:11%20GMT	https://gh.usembassy.gov/embassy/accra/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/embassy/accra/index.html	(from https://gh.usembassy.gov/)
15:04:13	109505/109505	---M--	200	added ('OK')	image/jpeg	etag:%22bd940d0e2eee36c0c6a0b32ae608ae71%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/Nuclear-Conference-10-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/Nuclear-Conference-10-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:13	115919/115919	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:13%20GMT	https://gh.usembassy.gov/embassy/accra/contract-opportunities/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/embassy/accra/contract-opportunities/index.html	(from https://gh.usembassy.gov/)
15:04:13	99070/99070	---M--	200	added ('OK')	image/jpeg	etag:%2219f25912e994a86bcdffb47ea7ffaf96%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/flintlock-6-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/flintlock-6-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:14	114840/114840	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:13%20GMT	https://gh.usembassy.gov/embassy/jobs/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/embassy/jobs/index.html	(from https://gh.usembassy.gov/)
15:04:14	146261/146261	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:14%20GMT	https://gh.usembassy.gov/news-events/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/news-events/index.html	(from https://gh.usembassy.gov/)
15:04:16	146619/146619	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:15%20GMT	https://gh.usembassy.gov/24232/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/24232/index.html	(from https://gh.usembassy.gov/)
15:04:17	145792/145792	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:15%20GMT	https://gh.usembassy.gov/scientific-conference-for-malaria-elimination-remarks-by-u-s-ambassador-palmer/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/scientific-conference-for-malaria-elimination-remarks-by-u-s-ambassador-palmer/index.html	(from https://gh.usembassy.gov/)
15:04:17	183121/183121	---MC-	200	added ('OK')	image/png	date:Thu,%2008%20Aug%202024%2020:43:19%20GMT	https://gh.usembassy.gov/wp-content/themes/cms3/assets/images/default-blog-seal.png	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/themes/cms3/assets/images/default-blog-seal.png	(from https://gh.usembassy.gov/)
15:04:18	104654/104654	---M--	200	added ('OK')	image/jpeg	etag:%22f8e34954f07eb1b1f1632502754dce36%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/Wiring-Professional-3-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/Wiring-Professional-3-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:19	145075/145075	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:18%20GMT	https://gh.usembassy.gov/u-s-special-operations-command-africa-exercise-flintlock-2024-distinguished-visitor-demonstration-remarks-by-ambassador-palmer/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/u-s-special-operations-command-africa-exercise-flintlock-2024-distinguished-visitor-demonstration-remarks-by-ambassador-palmer/index.html	(from https://gh.usembassy.gov/)
15:04:19	148535/148535	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:18%20GMT	https://gh.usembassy.gov/remarks-by-u-s-ambassador-palmer-at-the-african-maritime-forces-summit-naval-infantry-leaders-symposium-africa/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/remarks-by-u-s-ambassador-palmer-at-the-african-maritime-forces-summit-naval-infantry-leaders-symposium-africa/index.html	(from https://gh.usembassy.gov/)
15:04:20	101846/101846	---M--	200	added ('OK')	image/jpeg	etag:%2225302ecfc0971ebd07278f7bdd72a375%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/8374226-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/8374226-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:20	141691/141691	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:20%20GMT	https://gh.usembassy.gov/u-s-provides-75000-to-renovate-the-upper-east-regional-peace-council-office/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/u-s-provides-75000-to-renovate-the-upper-east-regional-peace-council-office/index.html	(from https://gh.usembassy.gov/)
15:04:21	69477/69477	---M--	200	added ('OK')	image/jpeg	etag:%2239f626d34ba0f2cfbb86c9b914f33649%22	https://gh.usembassy.gov/wp-content/uploads/sites/175/RTC-750x450.jpg	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/uploads/sites/175/RTC-750x450.jpg	(from https://gh.usembassy.gov/)
15:04:21	141306/141306	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:21%20GMT	https://gh.usembassy.gov/u-s-provides-support-to-revise-ghanas-national-healthcare-quality-strategy-and-organize-the-second-national-quality-forum/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/u-s-provides-support-to-revise-ghanas-national-healthcare-quality-strategy-and-organize-the-second-national-quality-forum/index.html	(from https://gh.usembassy.gov/)
15:04:21	642478/642478	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:21%20GMT	https://gh.usembassy.gov/category/speeches/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/category/speeches/index.html	(from https://gh.usembassy.gov/)
15:04:22	772/772	---MC-	200	added ('OK')	image/png	date:Thu,%2008%20Aug%202024%2020:43:19%20GMT	https://gh.usembassy.gov/wp-content/themes/cms3/dist/images/us-flag-logo-footer.png	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/wp-content/themes/cms3/dist/images/us-flag-logo-footer.png	(from https://gh.usembassy.gov/)
15:04:23	140729/140729	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:22%20GMT	https://gh.usembassy.gov/u-s-donates-vehicles-to-improve-health-systems-in-the-western-western-north-and-ahafo-regions/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/u-s-donates-vehicles-to-improve-health-systems-in-the-western-western-north-and-ahafo-regions/index.html	(from https://gh.usembassy.gov/)
15:04:23	142809/142809	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:23%20GMT	https://gh.usembassy.gov/u-s-provides-over-one-million-ghana-cedis-to-organize-the-first-ever-ghana-horticultural-expo-for-agricultural-development/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/u-s-provides-over-one-million-ghana-cedis-to-organize-the-first-ever-ghana-horticultural-expo-for-agricultural-development/index.html	(from https://gh.usembassy.gov/)
15:04:31	169135/169135	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Aug%202024%2014:04:25%20GMT	https://gh.usembassy.gov/category/messages-for-us-citizens/	C:/My%20Web%20Sites/ghana/gh.usembassy.gov/category/messages-for-us-citizens/index.html	(from https://gh.usembassy.gov/)
